"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"11","Conserved","GO:1990778","protein localization to cell periphery","318/13543","362/18986",0.878453038674033,1.23150774512776,7.01498750135983,2.63139386509833e-14,1.53099279423903e-11,9.74748866200538e-12,"200894/84668/163882/8301/9693/51125/2181/26003/5911/51735/10580/5295/10434/64398/25921/4682/1020/10484/2037/285172/4218/22979/5584/8417/8500/817/378884/1173/26060/10890/3728/123016/598/382/27032/23241/27183/10519/6093/7957/102/57731/8650/25983/2810/55704/22841/5906/7879/10938/254887/55204/1605/57217/81619/481/11004/8766/23167/483/23122/7871/64083/5170/11079/8674/79156/5581/65125/9215/5318/9053/2580/10959/55667/10640/9475/50848/3265/91461/8554/10857/10211/950/23433/10098/26088/115548/112936/9378/6812/23499/1956/4884/1742/64114/5296/79651/10490/818/10550/60/1981/6711/208/112755/8934/23759/23163/6810/4323/55146/26119/1213/287/5583/857/29899/5357/9341/8878/4301/55022/5621/4644/10139/5962/6653/91663/5590/118813/7132/6505/2770/4040/2013/3875/3799/30845/196383/55690/29993/10082/2035/3688/340348/9351/57154/23062/493/5727/783/2633/80262/8473/784/4926/284098/81831/391/1445/57560/23513/57554/57728/63971/207/55625/245812/23043/6809/9912/199920/8394/9530/288/3767/2621/10399/9847/3551/23682/5028/51201/83786/1201/23136/1000/2064/92162/57512/5317/30818/29098/5780/2042/2319/1601/2693/5872/84687/816/2533/11031/583/582/5174/256764/22883/9727/9482/10133/2803/2316/3958/23555/815/312/8642/65267/7430/6521/11337/6342/3611/5913/5347/999/246329/2066/25837/10791/56850/29801/50807/9495/80333/975/9135/89958/145567/2048/2258/7275/4035/30846/30844/367/57628/10267/286/9211/27237/81832/10268/20/66000/27065/88/23426/3745/89780/55737/1969/10815/10266/6844/2903/85409/375567/9254/7189/4118/3675/6281/8673/3911/84106/64689/5064/11187/1739/51548/51225/23096/54997/8631/112609/55800/10439/5525/2852/9919/2905/51304/165257/353116/5961/80852/10369/116372/6622/10551/389941/1804/682/92359/5593/9368/286753/283576/7369/9312/7429/3458/342667/7040/6769",318
"12","Conserved","GO:0022604","regulation of cell morphogenesis","225/13543","248/18986",0.907258064516129,1.27188965612517,6.79830243949089,5.06999625608275e-14,2.70399800324414e-11,1.72157504449968e-11,"10395/10428/9948/4771/56990/2043/25805/7779/23011/2768/27067/1729/4627/54764/23603/93663/9344/55843/226/23129/10013/29904/1605/2185/121512/832/9175/170506/5071/118987/55023/5168/152503/5879/113251/9043/4628/22999/10979/2011/2059/6792/157285/10269/10672/23191/51265/4204/10810/1946/50848/406991/755/1398/57464/10435/23327/23433/56965/4478/23499/1072/23268/1742/26039/54014/3074/5747/1523/1613/2909/5921/103910/23580/5048/10458/65981/116985/23189/54873/2620/128486/1365/50618/58480/5962/301/23363/6239/5361/9820/221472/5362/1857/100528062/114793/152273/56882/4651/2534/53335/84879/57154/7852/2147/8994/4352/84628/283149/51760/391/10507/375611/55742/445815/5789/1627/10154/7422/79784/5649/7804/55785/9202/10602/57619/4076/51057/221061/126374/5028/30011/3249/79594/23136/2039/960/9723/22854/57471/10251/4289/816/9962/114804/5364/29882/989/5591/161176/7430/7474/254065/11135/5365/2242/26259/1436/4343/7074/57465/91584/6347/2048/2335/6860/91010/23654/57175/9699/11141/57699/151835/3689/89846/57381/64218/5881/1364/11151/51177/23426/3055/1855/3706/64098/3791/85369/127833/8874/1856/3815/6714/192670/6678/752/54751/5064/29780/1739/374872/342979/23237/23025/23370/55558/6857/11149/7694/2245/6900/8437/7168/55660/2268/148170/2038/9368/1690/1902/84079/9203/7429/344901/348110",225
"13","Conserved","GO:0043410","positive regulation of MAPK cascade","403/13543","472/18986",0.853813559322034,1.19696553476247,6.83525438123863,2.59438474939581e-13,1.20353254697993e-10,7.66262251539362e-11,"11235/9867/768211/9693/1647/154/8826/5908/1816/55504/2043/152110/285613/2146/11342/60370/51347/5894/6386/6788/90441/50937/6416/2771/8649/10494/9344/4215/10519/6093/5770/6885/9821/1399/5606/5245/25/5906/51562/3717/51277/998/4217/2185/10818/23008/3146/4067/22881/9175/3276/7476/5478/85363/23005/28956/9043/8737/10253/10979/5581/64762/8567/2861/2081/6188/8324/8312/25778/9475/5336/3265/406991/1398/142679/23286/5319/7164/57630/5156/9378/6376/10454/1956/23162/64802/5151/858/6259/1499/55801/55004/8792/351/652/10550/2264/7786/56940/153090/3643/10392/6764/2254/3480/23236/5610/8412/9518/168667/10347/8600/57161/4055/1687/5159/5154/5595/728/5590/5027/972/2492/50488/8654/331/10961/5795/409/2260/5608/7098/10174/8829/1857/673/56034/5979/2641/56005/3672/55715/2246/1814/4282/152007/7066/5609/152/84432/5578/9965/9365/9607/5788/2690/4296/2263/64127/85407/5871/4616/6091/10457/114609/9618/8844/55024/9500/2244/148/939/2915/4838/3356/5294/147/7422/8767/2243/3340/4294/2248/4208/23043/26191/958/11184/23566/195827/128239/7057/9283/28996/846/153769/2621/116/27347/10125/1796/4653/27006/2261/3570/83550/5781/80310/57608/5028/650/8482/23328/100133941/5345/1000/3084/26281/2064/7498/9258/960/7039/9590/3375/2247/54910/152831/2651/406884/3383/59341/55532/2056/5031/4853/8837/8817/9479/1236/1906/65009/4916/1942/60401/7474/101/25865/10912/3082/57007/7186/222643/2150/3552/440193/5058/392255/2066/7805/285016/799/338557/1436/1950/5604/220164/284/23533/3487/146433/8754/948/975/10178/408/3486/153/1991/1880/9770/150/6464/920/10913/367/3624/10333/3976/151/23542/1490/155/113277/3690/10371/2911/407010/6504/55294/10268/7043/2149/4281/80149/57551/3569/283455/2321/4851/4915/3965/84766/6850/388325/3791/3952/8685/1139/7042/284340/7189/8622/2266/6014/115352/1856/9170/242/3815/6714/6688/7010/222166/4486/2252/55816/134/26291/2688/55765/3481/5320/2253/4615/3489/54106/151306/7477/388121/389400/114897/1464/348/128853/2852/3479/1813/1812/64170/2358/59/8877/5008/7099/2914/389658/79930/2322/51384/3357/7423/120892/9290/7161/54550/6899/1116/1230/9046/7001/6366/4908/2324/4238/1902/4914/406954/255324/50507/553/5322/4216/2213/146/6278/1652/79444/10595/246/2251/4988/7040",403
"14","Conserved","GO:0072659","protein localization to plasma membrane","262/13543","295/18986",0.888135593220339,1.24508176717724,6.6918980392493,2.6327274465186e-13,1.20353254697993e-10,7.66262251539362e-11,"84668/163882/8301/9693/51125/2181/26003/5911/51735/10580/5295/10434/64398/25921/1020/10484/285172/4218/22979/5584/8417/8500/817/378884/1173/26060/10890/3728/123016/598/382/27032/23241/27183/10519/6093/7957/57731/8650/25983/2810/55704/22841/5906/7879/10938/254887/55204/57217/81619/481/8766/23167/483/23122/7871/64083/5170/11079/8674/79156/5581/65125/9215/5318/9053/2580/10959/55667/10640/9475/50848/91461/10857/10211/950/23433/10098/26088/115548/9378/6812/23499/1956/64114/5296/79651/10490/818/10550/60/6711/208/23759/23163/6810/4323/55146/26119/1213/287/5583/5357/9341/8878/4301/55022/5621/4644/10139/5962/6653/5590/118813/7132/4040/2013/3875/3799/30845/196383/55690/29993/3688/340348/9351/57154/23062/493/5727/783/2633/80262/784/284098/391/1445/23513/57554/63971/207/55625/245812/23043/6809/9912/199920/8394/9530/288/3767/2621/10399/9847/3551/5028/51201/83786/1201/23136/1000/92162/57512/5317/30818/29098/5780/2042/2319/1601/5872/84687/816/2533/11031/583/582/5174/256764/9727/9482/10133/2803/2316/3958/23555/815/312/8642/65267/7430/6521/6342/999/246329/25837/10791/56850/29801/50807/9495/80333/975/145567/2048/2258/4035/30846/30844/367/57628/10267/286/27237/10268/27065/88/23426/3745/89780/55737/1969/10266/6844/85409/3675/6281/8673/3911/84106/64689/5064/11187/1739/51548/51225/54997/8631/112609/55800/5525/2852/9919/51304/353116/5961/80852/116372/10551/1804/682/92359/5593/9368/286753/283576/9312/7429/3458/342667/7040/6769",262
"15","Conserved","GO:0023061","signal release","419/13543","493/18986",0.849898580121704,1.19147710567752,6.79485513019498,3.99801198271779e-13,1.58913355756143e-10,1.01176578969084e-10,"56943/5530/51167/6717/27230/5861/6868/9885/2661/5908/399979/3840/7779/6814/54407/1020/25874/3667/51768/1408/90550/5894/11315/80223/9255/51762/57617/8775/8660/2308/8676/2746/63908/22841/8938/5906/7110/4087/93664/55636/488/5715/3717/18/127262/3164/10497/4067/27433/5127/8573/7476/80024/8723/5071/4089/200933/5936/8398/5125/22999/2054/5587/6845/9024/5106/23208/7260/5978/5581/406/5208/2625/84876/100381270/1946/8541/185/116841/4824/5663/6855/80331/6720/2781/23409/23178/9378/6812/51092/1363/1956/55585/130399/8792/134957/5573/818/23396/25953/6833/19/112755/4544/94121/23557/8773/6810/23435/55784/6865/9575/23236/6926/5950/9066/84522/23410/26056/8600/84300/25924/10411/55638/6934/65985/9854/117247/10257/8655/301/7036/5027/84062/2779/3708/6567/2767/2260/9572/5582/5608/9342/7849/8425/673/785/2641/6514/6813/7351/11069/389692/26258/140606/222546/8431/5468/22930/6804/8564/1814/4282/152/2147/2775/5578/415116/84961/9607/2822/7052/8864/41/6696/7447/5007/2244/79772/3356/23513/5579/1374/26509/2243/654/9971/4208/10312/6809/846/6447/3767/55512/114/116/5991/114899/2696/143425/415117/5781/7425/2029/27445/79971/5028/183/133308/8291/26059/9379/56670/26281/65220/54795/57512/22987/1312/6616/54097/4041/1407/2692/339302/7200/286097/9783/1601/2693/1080/5743/22871/112476/5025/59341/9143/64855/10814/3170/5799/1392/9727/1906/9501/815/952/1131/29850/1385/387597/5217/3737/3625/134391/101/93/5211/2150/3552/169026/6659/1113/3351/28964/338557/2550/4760/5021/7074/3033/240/9463/2867/9536/111/8973/7439/6853/2697/6927/4602/6928/1081/7021/64130/4129/3060/5798/65018/8448/6860/5213/150/27345/9699/3784/79751/3624/3976/151/2182/3764/5023/3350/55107/55503/5538/4828/6690/5972/4843/2149/2587/1588/706/353500/2668/8609/6854/8499/9381/3569/3745/9627/55737/1855/8867/3651/2778/6850/10815/9498/3952/6844/2864/5321/2691/8622/127833/2266/84446/3557/8673/56262/8618/114131/9256/1141/358/9899/6387/2912/134/3077/6566/4825/640/51548/286676/572/23025/91608/139760/114897/6623/8447/6857/2852/8111/1268/91942/401258/1813/2922/4763/2297/5030/6869/54972/5008/11255/6861/2914/283849/1136/55088/135/252983/80736/2281/6532/131177/2865/90019/90007/120892/1394/91683/1910/6422/55327/140679/3741/6622/10675/90342/10765/9751/22895/6571/50487/2645/3458/6755/5443/1143/5413/4988",419
"16","Conserved","GO:0042327","positive regulation of phosphorylation","408/13543","479/18986",0.851774530271399,1.19410700965316,6.78710450123967,4.02215812276158e-13,1.58913355756143e-10,1.01176578969084e-10,"10928/11235/3953/10464/4361/4683/143384/9693/1894/154/55437/8826/115825/5911/6868/64400/4739/205428/2043/57103/10006/152110/23531/2146/801/5899/51347/5894/11315/6386/3845/90441/27020/57600/8543/5292/85456/407017/7016/9344/94056/10519/10142/54465/5770/9928/84722/6885/23568/1399/5606/55704/7295/25/92335/5906/3320/10013/253260/11146/3717/5062/1616/92/57679/4217/2185/4067/1062/9175/8503/3093/5478/9704/5571/2547/22974/5168/51719/5879/387/8737/10253/2475/10979/2011/5170/6794/1609/23411/896/63967/2074/2081/6188/8795/8324/23118/8312/25778/1946/7037/9475/5336/3265/406991/3600/10211/142679/79109/4824/10645/5319/57506/7164/22863/1026/6376/1389/10454/1956/3592/5594/10111/5747/221927/2045/8792/10188/351/652/5329/7525/1981/51422/7786/10795/718/153090/3643/65992/283/10899/374/55011/1453/51429/1839/3071/7520/29775/857/4137/222658/8600/8536/57161/1365/5159/5621/5154/3985/28232/116496/972/8654/1654/3655/10961/5795/409/2260/22998/7098/8829/1857/673/369/355/2641/56005/5629/9094/2246/1270/10459/2534/8995/5605/3606/4282/64223/7066/10456/5609/152/2147/5580/9965/284254/9607/5788/2690/4296/29110/64127/5871/6091/10457/4057/10826/9618/55024/9500/10507/3356/57826/54625/345611/5294/1489/7422/8767/4294/654/207/5649/23043/84630/2887/7057/9530/2621/114/8313/3280/116/10125/28984/2261/3570/90/79705/57091/10399/5781/8613/1440/5028/650/23328/100133941/219771/133522/3084/2064/3491/7039/7018/80725/84893/56892/2247/10040/1601/3059/1524/117854/5743/50604/128344/2056/8817/9181/1236/1906/57521/4916/23394/1942/5919/3678/85440/5217/5175/65267/7474/22924/7448/7186/245711/5618/5347/5058/4331/8797/2066/1436/1950/5604/7564/284/23533/3562/146433/8754/948/4038/10178/408/84830/285489/1991/65018/9770/150/8099/920/54757/30844/367/407030/10333/3976/151/59067/916/6543/4842/595/3690/4985/55294/9113/3567/51704/85442/3456/3569/2321/89780/4915/3937/6850/3791/3952/941/1139/7042/7189/1856/6789/3815/6714/7010/7424/4486/2252/1826/894/2688/2069/57214/54959/2253/808/6423/4318/1464/2852/8091/796/3479/51149/51378/8877/387778/219736/5008/7099/1136/11035/2322/83666/7423/120892/4254/9294/7494/1917/4593/2200/2674/6899/1116/4921/4908/2324/6622/9966/10920/4914/50507/4216/3458/10595/7040/149461",408
"17","Conserved","GO:0010720","positive regulation of cell development","393/13543","460/18986",0.854347826086956,1.19771452603463,6.77127164379779,4.22113601227256e-13,1.58913355756143e-10,1.01176578969084e-10,"5324/5530/3572/11221/86/6595/8087/4860/4124/4739/2043/56998/2119/7779/64332/4179/4673/23011/27067/259266/5584/22985/3845/196528/57492/1959/50937/27020/9513/6603/6009/10494/6498/8650/64410/22933/23129/7048/10013/118/29904/6722/1605/8943/3146/51199/4067/9175/170506/4898/2547/399665/22890/8546/841/387/118738/8737/2475/5896/6792/5914/63925/6794/22938/51043/274/6599/6597/3065/23191/2625/51265/4204/10221/51593/1946/50848/406991/3600/1954/4976/51561/22902/5501/8808/22954/23405/56965/6376/659/23013/23499/1956/861/7071/55795/2353/26039/1499/9353/1523/8792/652/22906/60/5048/10458/4311/65981/8651/65992/4323/7292/23028/2737/29117/3071/7520/5583/10385/596/7976/6461/4137/3984/2309/677/8600/9092/3981/6598/6601/57178/301/23363/5590/118813/972/81501/5361/8654/9820/6474/3601/5362/9308/8829/673/100528062/5979/55626/6092/57698/3688/7704/79006/3559/5605/3606/53335/57154/10456/9037/7852/79576/604/5578/6602/6777/865/8289/5803/4352/5788/7052/64115/6091/4618/9580/10507/939/2915/10524/5789/1627/10154/7422/1003/8767/6046/9253/5649/7804/84630/23566/7516/2621/3280/90865/10125/5991/4076/170825/650/133308/8482/1638/26230/133522/4092/9148/1404/5624/745/5105/2247/10636/6469/3059/1524/26011/9444/6604/816/7097/3566/50604/1982/4853/406937/27185/5364/3594/2803/57521/140685/29882/864/5591/23394/1435/9840/8876/1385/4036/55811/627/140578/101/5365/6659/5176/2242/26259/1462/7074/5604/57465/443/146433/57463/4602/91584/6692/9001/7305/2048/3400/2335/149233/23654/920/7133/11141/3976/3066/84807/429/2670/3398/3142/3635/54440/2736/7473/5270/1960/57611/3567/8744/706/9798/114548/8772/100/9423/3569/8756/55193/4851/89780/128506/4192/4915/5458/145864/3965/283471/3706/6850/8140/941/4821/6605/1181/7189/6608/22891/3135/3815/3122/56203/3297/6688/55274/7424/6387/3707/942/23476/4131/1826/1378/558/64581/5139/4825/1636/7472/1540/9655/11006/23440/3586/54106/572/7101/54997/55558/4135/3574/51412/85358/2852/114798/8111/796/51393/1813/23529/5196/4920/5457/5080/4254/1463/9294/11344/7494/2664/80237/63827/7161/6666/1230/10215/9398/3897/84079/51176/644943/2124/50487/399/259307/406934/3458/7535/176/4988/60484/7040",393
"18","Conserved","GO:0031346","positive regulation of cell projection organization","316/13543","363/18986",0.870523415977961,1.22039116707949,6.6875377785285,4.96414501650473e-13,1.76502933920168e-10,1.12375469935028e-10,"153241/55835/9693/8036/5997/5295/4739/2043/10096/54664/10097/7779/23011/9662/27067/2146/5584/5756/8321/10300/8724/23064/27020/9139/64175/23603/51762/10494/6498/382/8428/9696/10787/160/7046/10163/55704/8850/25/324/23369/5906/3320/23129/10013/29904/6722/10938/998/2185/51199/4067/9175/170506/4780/4898/9738/5168/55714/5879/55329/162427/2475/55845/5587/9863/2011/2059/6792/81565/57498/6794/79647/5526/23191/51265/1946/3265/406991/1954/950/10435/23433/22902/56965/2896/6376/659/23499/84299/1742/26039/202018/9353/1523/2909/54606/22906/5753/23580/5048/10458/10109/65981/153090/116985/23028/3480/4137/375790/3984/8536/64221/23363/51517/118813/5027/6239/5361/9820/3655/6474/2260/5362/8829/1857/673/3064/100528062/5979/2823/49856/29993/6092/163404/57698/55604/1270/2534/79006/5605/53335/57154/9037/26052/22873/6091/26053/57451/64787/10507/57554/5789/1627/10154/7422/5649/7804/23242/411/23566/27/10602/9842/4076/466/79574/238/10807/8482/10801/26230/9148/10152/100506658/4919/220202/54849/9750/2042/2889/80199/22871/54874/51761/816/57118/1982/57787/2056/780/8837/27185/5364/1236/9727/2803/2316/65009/29882/989/4916/6280/23394/55811/7474/627/140578/2648/322/2150/11135/5754/5365/6101/23613/5176/285016/2242/126520/26259/7074/50807/5604/57465/81545/1756/57463/51196/91584/10178/9001/139818/8976/8507/2048/2335/6624/23654/57175/11141/5880/4058/7473/2932/57611/7043/79734/9798/1809/9423/23426/89780/9638/4192/4915/5458/90167/1855/158297/3706/11075/55754/8874/6014/3675/1856/3815/6714/10677/64805/6387/4131/51657/1826/5064/2660/54869/257194/1996/56963/54443/3673/55558/4135/348/114798/26499/25940/51393/1268/538/6324/653/7471/4920/389658/482/4690/2281/11344/2664/79625/4593/146206/4921/148170/6366/158866/3897/4914/84079/50487/440730/5274/7429",316
"19","Conserved","GO:0043603","amide metabolic process","402/13543","472/18986",0.851694915254237,1.19399539695909,6.73218230084688,6.18230628868941e-13,2.0824610656638e-10,1.3258563791422e-10,"79646/51144/57142/8301/56605/2271/64924/3157/2181/91012/27010/60481/10087/340485/4967/29095/6609/4860/138199/56922/4594/9517/2043/57103/2936/4552/114134/253782/1738/25874/8034/7357/64087/2739/10157/55331/123099/441024/2760/384/54995/160428/1719/435/9218/119391/6667/8802/7511/284439/2954/3459/1859/38/5562/8611/27163/31/6093/8702/27429/5162/6483/102/200895/2729/54187/283927/84188/10020/55902/5165/1497/51022/2730/2717/10400/5160/10558/47/23597/2639/6648/55627/2581/8803/51166/8694/4780/6253/27090/3295/5009/6470/55229/8398/80896/5125/5034/10005/2475/10972/327/3141/1514/54760/56848/2931/51107/109703458/274/4758/60490/1743/23417/26027/8703/10159/7903/9475/406944/166929/10166/2876/55907/63874/950/11332/5164/5663/222236/23659/64834/2937/8879/11145/1363/1050/440/23657/2678/10654/10588/3074/132789/10007/2539/2180/2028/6482/57704/10699/8560/124222/22978/10550/79094/2055/1889/54982/112817/4311/23163/26873/4258/55577/84976/468/1803/5046/142827/32/9615/256435/23410/2629/10347/142891/8708/10825/128486/5621/5066/10965/9619/641372/6653/51005/5027/9331/7132/6505/10313/373156/4817/84532/55711/137964/1737/126410/15/2939/79152/125981/10797/83401/8439/2194/54103/26258/2940/686/229/57678/5920/64223/5580/4669/254552/1512/79717/3158/55821/11001/10295/5007/6506/8875/344967/259230/79603/6296/2946/55750/9971/1191/646625/57733/3416/445/8801/6447/55512/2948/3156/64174/6573/2944/51102/9334/54988/8613/5122/1522/55304/3491/2356/7498/162417/123745/83464/4837/2947/347731/2528/6252/2938/9200/221357/383/204219/197322/79071/406989/51703/1373/641371/5973/6999/54979/3029/92086/3073/23621/30815/29956/57521/30833/590/3938/1942/8876/80221/407026/4598/23205/8050/59344/169026/23474/124975/9375/10249/653308/60496/8884/390916/5045/9001/285848/6487/122970/84649/165679/79993/81034/148811/2950/6480/9446/2182/5023/80347/59272/339221/10418/5538/5972/9159/113235/79755/438/9524/1454/2527/20/1559/5664/100/619556/4915/201562/94103/2583/2681/570/1139/5166/57110/79814/387700/23181/242/2687/79877/51268/4759/171546/56624/10841/4248/23305/653689/1636/84869/81555/51046/10351/338596/8869/117245/2686/348/407021/8612/2941/3479/9718/7941/8705/1369/8877/9514/2949/84693/4693/81616/7368/2348/1800/619373/215/91227/27306/6622/4224/84618/3458/5126/1215/129807/116285",402
"20","Conserved","GO:0030099","myeloid cell differentiation","385/13543","451/18986",0.853658536585366,1.19674820760613,6.67031483971329,9.43063463112536e-13,2.89374900213263e-10,1.84238526106175e-10,"3148/81624/51510/5530/4850/79577/256471/669/54892/2551/60682/5295/9948/23306/4739/6772/56998/10006/5316/4286/80279/51621/6774/28962/28982/2739/3988/405/2235/23186/4627/22985/3930/9991/84529/6194/2908/51522/1030/80762/7994/28514/10519/81570/116151/10163/84148/7048/10013/161882/10019/1054/6722/26013/3717/998/92/5305/2185/10272/129138/4067/6208/2034/10401/3276/91/4792/27102/54623/5771/55170/9855/10296/9646/142/51341/93974/399665/2355/8546/841/8737/10193/2475/3313/80349/5971/5914/2116/6223/1432/6670/9215/182/23411/4891/2625/5814/3658/7049/3516/10221/7037/9935/10935/8544/3600/51561/5663/56834/126014/4090/10370/4094/1050/861/7071/7030/9846/2353/5371/1499/2539/8792/9644/5613/23456/351/652/84456/1021/8840/29127/325/5048/54790/84293/2068/8651/29766/8365/55652/123169/56975/3071/22904/84522/1053/842/2629/8761/2309/677/8600/4055/8563/54861/4211/221395/972/81501/8367/5795/1777/3428/8364/7098/79876/27086/7351/2194/9636/8360/3665/5777/7704/5468/103/4495/87/6776/3304/7066/10456/79576/604/4669/10365/5578/6777/865/4352/9607/8366/1051/302/3303/4057/114609/55646/10826/25979/5293/94081/10766/57560/5153/135228/7422/6005/843/4208/10312/1441/3726/8861/28996/4982/25946/90865/6510/79705/5469/814/3394/5781/64783/51542/11025/1440/23054/650/133308/29887/133522/65082/9258/2039/3205/7018/5916/10538/3375/4212/3059/116071/4609/9444/7097/2113/8361/55027/50604/2056/4853/406937/8837/2719/1236/10202/2316/57521/140685/5591/1435/23218/1385/634/6521/7067/2815/2150/29909/84959/3694/799/5138/2242/1436/51208/284266/55972/7564/7107/1437/6415/146433/375387/4602/975/7305/1880/5926/8444/9770/149233/55904/4151/211/920/7538/3784/3624/3976/5880/10100/8294/497189/3398/2488/7171/3662/3635/23774/6886/55294/54977/3567/6522/8772/128506/5458/1969/3218/115727/139716/2313/2812/7189/23230/8363/338382/10320/3815/3297/6714/6688/3202/222166/85477/55509/863/567/440712/3707/714/130733/4015/10107/4615/11006/4318/54997/8111/2624/796/8362/4763/7099/6729/5196/4920/23210/5457/4693/159296/5026/4254/9290/2200/1230/6422/54681/2038/9398/51176/645/2124/50487/8359/3458/147710/63976/7040",385
"21","Conserved","GO:0000209","protein polyubiquitination","235/13543","263/18986",0.893536121673004,1.25265279525095,6.50815422383894,9.4951139132477e-13,2.89374900213263e-10,1.84238526106175e-10,"6502/4683/8452/64839/7334/91947/8658/257218/57162/51465/7174/223082/7337/55072/329/57531/1161/26272/56254/29945/8405/7322/80263/25831/8945/84078/23304/23295/378884/23608/7336/51191/4193/51366/10277/246184/90379/6737/387921/1643/10477/81858/8065/9690/10013/23291/51433/10393/25906/9978/81847/23609/3093/6049/84675/5478/85363/5071/9604/7726/143279/200933/151636/22980/10193/267/29089/5192/996/5987/81603/51343/7321/8697/7326/27338/220441/867/8312/117584/7328/246330/7335/220972/27252/83737/79102/25847/23327/23623/7064/6047/22954/8450/23220/165918/4734/55585/23219/7319/119504/1499/79016/10475/10425/118424/51619/10612/11065/580/22978/8454/90025/26263/26001/23759/54778/6500/81844/25948/596/8881/6872/56888/10075/54542/57161/54765/54926/55905/84447/1654/331/5193/149603/55626/9781/84937/23077/7128/57154/54941/865/10758/64127/9520/7267/9666/55884/285671/51434/23321/54476/8767/115992/26191/64795/26249/25793/64682/148203/494470/55743/23194/23328/2874/79594/26145/9025/10616/9246/55658/11060/9111/55223/22888/117854/51514/29882/9354/134111/11337/10346/10273/90850/7186/201292/26268/57674/164781/84875/81545/672/57817/23352/642/7332/7327/997/54551/84219/27246/55016/57542/84282/80196/54546/80254/7189/9320/63891/63893/140456/27339/389898/92912/1728/90678/92369/3429/51283/151112/89910/7324/4012/118611/7325/54708/2295/92305/81790/406929/1029/10299/91445",235
